[L]# 11:35:22-718  ThreadID:5 >> New Client Connect:True
[L]# 11:35:38-564  ThreadID:3 >> MoveCross:2,-4
[L]# 11:35:38-564  ThreadID:3 >> MoveCross:2,8
[L]# 11:35:38-565  ThreadID:3 >> MoveCross:8,-10
[L]# 11:35:38-565  ThreadID:3 >> MoveCross:-7,5
[L]# 11:35:38-585  ThreadID:3 >> MoveCross:2,1
[L]# 11:35:38-592  ThreadID:3 >> MoveCross:-8,0
[L]# 11:35:38-593  ThreadID:3 >> MoveCross:-1,0
[L]# 11:35:38-594  ThreadID:3 >> MoveCross:3,-7
[L]# 11:35:38-595  ThreadID:3 >> MoveCross:1,5
[L]# 11:35:38-615  ThreadID:3 >> MoveCross:2,0
[L]# 11:35:38-623  ThreadID:3 >> MoveCross:-4,-5
[L]# 11:35:38-623  ThreadID:3 >> MoveCross:5,-1
[L]# 11:35:38-624  ThreadID:3 >> MoveCross:-3,-4
[L]# 11:35:38-625  ThreadID:3 >> MoveCross:-10,-8
[L]# 11:35:38-646  ThreadID:3 >> MoveCross:-6,7
[L]# 11:35:38-652  ThreadID:3 >> MoveCross:-5,2
[L]# 11:35:38-652  ThreadID:3 >> MoveCross:-10,1
[L]# 11:35:38-653  ThreadID:3 >> MoveCross:-2,0
[L]# 11:35:38-653  ThreadID:3 >> MoveCross:-1,6
[L]# 11:35:38-655  ThreadID:3 >> MoveCross:-9,2
[L]# 11:35:38-655  ThreadID:3 >> MoveCross:-6,-6
[L]# 11:35:38-656  ThreadID:3 >> MoveCross:1,9
[L]# 11:35:38-656  ThreadID:3 >> MoveCross:5,3
[L]# 11:35:38-657  ThreadID:3 >> MoveCross:5,-3
[L]# 11:35:38-677  ThreadID:3 >> MoveCross:8,-2
[L]# 11:35:38-684  ThreadID:3 >> MoveCross:0,1
[L]# 11:35:38-685  ThreadID:3 >> MoveCross:7,7
[L]# 11:35:38-685  ThreadID:3 >> MoveCross:0,8
[L]# 11:35:38-686  ThreadID:3 >> MoveCross:-4,-5
[L]# 11:35:38-686  ThreadID:3 >> MoveCross:6,-6
[L]# 11:35:38-687  ThreadID:3 >> MoveCross:-5,0
[L]# 11:35:38-688  ThreadID:3 >> MoveCross:5,-4
[L]# 11:35:38-688  ThreadID:3 >> MoveCross:-4,0
[L]# 11:35:38-708  ThreadID:3 >> MoveCross:-1,3
[L]# 11:35:38-714  ThreadID:3 >> MoveCross:5,-7
[L]# 11:35:38-715  ThreadID:3 >> MoveCross:-5,-3
[L]# 11:35:38-715  ThreadID:3 >> MoveCross:-9,-5
[L]# 11:35:38-716  ThreadID:3 >> MoveCross:-1,-3
[L]# 11:35:38-717  ThreadID:3 >> MoveCross:-4,4
[L]# 11:35:38-717  ThreadID:3 >> MoveCross:5,2
[L]# 11:35:38-718  ThreadID:3 >> MoveCross:-4,-3
[L]# 11:35:38-719  ThreadID:3 >> ValueChange:0
[L]# 11:35:38-740  ThreadID:3 >> MoveCross:7,6
[L]# 11:35:38-746  ThreadID:3 >> MoveCross:-1,-3
[L]# 11:35:38-748  ThreadID:3 >> MoveCross:-4,4
[L]# 11:35:38-749  ThreadID:3 >> MoveCross:-9,0
[L]# 11:35:38-749  ThreadID:3 >> MoveCross:-1,-2
[L]# 11:35:38-772  ThreadID:3 >> MoveCross:-5,3
[L]# 11:35:38-780  ThreadID:3 >> MoveCross:5,-3
[L]# 11:35:38-781  ThreadID:3 >> MoveCross:-8,1
[L]# 11:35:38-783  ThreadID:3 >> MoveCross:-3,8
[L]# 11:35:38-783  ThreadID:3 >> MoveCross:-3,3
[L]# 11:35:38-804  ThreadID:3 >> MoveCross:4,0
[L]# 11:35:38-810  ThreadID:3 >> MoveCross:-7,9
[L]# 11:35:38-810  ThreadID:3 >> MoveCross:-5,2
[L]# 11:35:38-811  ThreadID:3 >> MoveCross:8,5
[L]# 11:35:38-811  ThreadID:3 >> MoveCross:6,-6
[L]# 11:35:38-812  ThreadID:3 >> MoveCross:2,3
[L]# 11:35:38-813  ThreadID:3 >> MoveCross:-4,1
[L]# 11:35:38-813  ThreadID:3 >> MoveCross:7,-8
[L]# 11:35:38-835  ThreadID:3 >> MoveCross:-5,-6
[L]# 11:35:38-842  ThreadID:3 >> MoveCross:5,1
[L]# 11:35:38-843  ThreadID:3 >> MoveCross:-2,-6
[L]# 11:35:38-844  ThreadID:3 >> MoveCross:4,1
[L]# 11:35:38-845  ThreadID:3 >> MoveCross:9,4
[L]# 11:35:38-845  ThreadID:3 >> MoveCross:-6,-5
[L]# 11:35:38-846  ThreadID:3 >> MoveCross:6,-8
[L]# 11:35:38-847  ThreadID:3 >> MoveCross:6,8
[L]# 11:35:38-867  ThreadID:3 >> MoveCross:7,7
[L]# 11:35:38-874  ThreadID:3 >> MoveCross:2,1
[L]# 11:35:38-875  ThreadID:3 >> MoveCross:3,2
[L]# 11:35:38-876  ThreadID:3 >> MoveCross:-8,-9
[L]# 11:35:38-877  ThreadID:3 >> MoveCross:-3,6
[L]# 11:35:38-877  ThreadID:3 >> MoveCross:2,-7
[L]# 11:35:38-878  ThreadID:3 >> MoveCross:-2,-4
[L]# 11:35:38-878  ThreadID:3 >> MoveCross:-4,-4
[L]# 11:35:38-897  ThreadID:3 >> MoveCross:-9,-6
[L]# 11:35:38-904  ThreadID:3 >> MoveCross:-6,-2
[L]# 11:35:38-905  ThreadID:3 >> MoveCross:9,-9
[L]# 11:35:38-906  ThreadID:3 >> MoveCross:-8,-5
[L]# 11:35:38-907  ThreadID:3 >> MoveCross:4,-6
[L]# 11:35:38-907  ThreadID:3 >> MoveCross:-9,1
[L]# 11:35:38-929  ThreadID:3 >> MoveCross:-2,3
[L]# 11:35:38-931  ThreadID:3 >> MoveCross:3,0
[L]# 11:35:38-935  ThreadID:3 >> MoveCross:-4,-6
[L]# 11:35:38-936  ThreadID:3 >> MoveCross:-2,-1
[L]# 11:35:38-937  ThreadID:3 >> MoveCross:-5,1
[L]# 11:35:38-938  ThreadID:3 >> MoveCross:-2,0
[L]# 11:35:38-938  ThreadID:3 >> MoveCross:8,-2
[L]# 11:35:38-939  ThreadID:3 >> MoveCross:4,-1
[L]# 11:35:38-940  ThreadID:3 >> MoveCross:-1,5
[L]# 11:35:38-941  ThreadID:3 >> MoveCross:1,6
[L]# 11:35:38-941  ThreadID:3 >> ValueChange:2
[L]# 11:35:38-961  ThreadID:3 >> MoveCross:4,4
[L]# 11:35:38-963  ThreadID:3 >> MoveCross:-6,2
[L]# 11:35:38-965  ThreadID:3 >> MoveCross:3,1
[L]# 11:35:38-965  ThreadID:3 >> MoveCross:7,-6
[L]# 11:35:38-966  ThreadID:3 >> MoveCross:-10,-2
[L]# 11:35:38-967  ThreadID:3 >> MoveCross:9,-10
[L]# 11:35:38-968  ThreadID:3 >> MoveCross:3,-7
[L]# 11:35:38-968  ThreadID:3 >> MoveCross:4,-3
[L]# 11:35:38-992  ThreadID:3 >> MoveCross:-6,-7
[L]# 11:35:38-995  ThreadID:3 >> MoveCross:7,-2
[L]# 11:35:38-996  ThreadID:3 >> MoveCross:5,-3
[L]# 11:35:38-997  ThreadID:3 >> MoveCross:-4,4
[L]# 11:35:38-997  ThreadID:3 >> MoveCross:-4,-6
[L]# 11:35:38-998  ThreadID:3 >> MoveCross:-8,9
[L]# 11:35:38-998  ThreadID:3 >> MoveCross:-3,8
[L]# 11:35:38-999  ThreadID:3 >> MoveCross:6,-6
[L]# 11:35:39-000  ThreadID:3 >> MoveCross:4,-3
[L]# 11:35:39-001  ThreadID:3 >> MoveCross:-1,-8
[L]# 11:35:39-002  ThreadID:3 >> MoveCross:-4,1
[L]# 11:35:39-023  ThreadID:3 >> MoveCross:-2,2
[L]# 11:35:39-026  ThreadID:3 >> MoveCross:5,0
[L]# 11:35:39-027  ThreadID:3 >> MoveCross:-6,-7
[L]# 11:35:39-028  ThreadID:3 >> MoveCross:1,1
[L]# 11:35:39-029  ThreadID:3 >> MoveCross:-3,-5
[L]# 11:35:39-030  ThreadID:3 >> MoveCross:4,-5
[L]# 11:35:39-030  ThreadID:3 >> MoveCross:-1,-7
[L]# 11:35:39-031  ThreadID:3 >> MoveCross:-9,5
[L]# 11:35:39-055  ThreadID:3 >> MoveCross:5,-5
[L]# 11:35:39-060  ThreadID:3 >> MoveCross:1,1
[L]# 11:35:39-061  ThreadID:3 >> MoveCross:3,-10
[L]# 11:35:39-061  ThreadID:3 >> MoveCross:4,-3
[L]# 11:35:39-062  ThreadID:3 >> MoveCross:-5,-9
[L]# 11:35:39-063  ThreadID:3 >> MoveCross:-6,-9
[L]# 11:35:39-063  ThreadID:3 >> MoveCross:1,1
[L]# 11:35:39-064  ThreadID:3 >> MoveCross:4,2
[L]# 11:35:39-065  ThreadID:3 >> MoveCross:3,-6
[L]# 11:35:39-065  ThreadID:3 >> MoveCross:1,8
[L]# 11:35:39-066  ThreadID:3 >> MoveCross:3,-6
[L]# 11:35:39-066  ThreadID:3 >> MoveCross:-3,-7
[L]# 11:35:39-086  ThreadID:3 >> MoveCross:-6,-6
[L]# 11:35:39-090  ThreadID:3 >> MoveCross:6,-8
[L]# 11:35:39-091  ThreadID:3 >> MoveCross:-1,-4
[L]# 11:35:39-092  ThreadID:3 >> MoveCross:3,3
[L]# 11:35:39-092  ThreadID:3 >> MoveCross:-8,-8
[L]# 11:35:39-093  ThreadID:3 >> MoveCross:-5,4
[L]# 11:35:39-118  ThreadID:3 >> MoveCross:-7,-2
[L]# 11:35:39-121  ThreadID:3 >> MoveCross:7,6
[L]# 11:35:39-122  ThreadID:3 >> MoveCross:-4,-4
[L]# 11:35:39-123  ThreadID:3 >> MoveCross:-2,-4
[L]# 11:35:39-124  ThreadID:3 >> MoveCross:-10,-9
[L]# 11:35:39-125  ThreadID:3 >> MoveCross:7,8
[L]# 11:35:39-126  ThreadID:3 >> MoveCross:-4,4
[L]# 11:35:39-149  ThreadID:3 >> MoveCross:0,2
[L]# 11:35:39-154  ThreadID:3 >> MoveCross:-6,8
[L]# 11:35:39-157  ThreadID:3 >> MoveCross:1,-4
[L]# 11:35:39-158  ThreadID:3 >> MoveCross:-3,0
[L]# 11:35:39-159  ThreadID:3 >> MoveCross:-10,-8
[L]# 11:35:39-160  ThreadID:3 >> MoveCross:-6,4
[L]# 11:35:39-160  ThreadID:3 >> MoveCross:2,9
[L]# 11:35:39-161  ThreadID:3 >> MoveCross:-1,-4
[L]# 11:35:39-181  ThreadID:3 >> MoveCross:3,1
[L]# 11:35:39-184  ThreadID:3 >> MoveCross:6,-3
[L]# 11:35:39-185  ThreadID:3 >> MoveCross:-1,8
[L]# 11:35:39-186  ThreadID:3 >> MoveCross:5,-6
[L]# 11:35:39-187  ThreadID:3 >> MoveCross:-6,0
[L]# 11:35:39-189  ThreadID:3 >> MoveCross:-9,6
[L]# 11:35:39-190  ThreadID:3 >> MoveCross:2,6
[L]# 11:35:39-193  ThreadID:3 >> MoveCross:5,-2
[L]# 11:35:39-211  ThreadID:3 >> MoveCross:7,-1
[L]# 11:35:39-213  ThreadID:3 >> MoveCross:-6,-9
[L]# 11:35:39-214  ThreadID:3 >> MoveCross:-6,-8
[L]# 11:35:39-215  ThreadID:3 >> MoveCross:-10,-5
[L]# 11:35:39-215  ThreadID:3 >> MoveCross:4,-2
[L]# 11:35:39-216  ThreadID:3 >> MoveCross:-4,3
[L]# 11:35:39-217  ThreadID:3 >> MoveCross:1,3
[L]# 11:35:39-217  ThreadID:3 >> MoveCross:-3,-4
[L]# 11:35:39-218  ThreadID:3 >> MoveCross:4,-2
[L]# 11:35:39-243  ThreadID:3 >> MoveCross:5,-6
[L]# 11:35:39-245  ThreadID:3 >> MoveCross:1,-3
[L]# 11:35:39-246  ThreadID:3 >> MoveCross:-5,-4
[L]# 11:35:39-247  ThreadID:3 >> MoveCross:8,-9
[L]# 11:35:39-248  ThreadID:3 >> MoveCross:-7,-5
[L]# 11:35:39-248  ThreadID:3 >> MoveCross:0,5
[L]# 11:35:39-249  ThreadID:3 >> MoveCross:-7,-8
[L]# 11:35:39-249  ThreadID:3 >> MoveCross:-4,5
[L]# 11:35:39-250  ThreadID:3 >> MoveCross:-9,1
[L]# 11:35:39-251  ThreadID:3 >> MoveCross:5,-5
[L]# 11:35:39-273  ThreadID:3 >> MoveCross:-5,2
[L]# 11:35:39-278  ThreadID:3 >> MoveCross:0,-4
[L]# 11:35:39-278  ThreadID:3 >> MoveCross:-9,1
[L]# 11:35:39-279  ThreadID:3 >> MoveCross:-4,3
[L]# 11:35:39-305  ThreadID:3 >> MoveCross:-8,2
[L]# 11:35:39-309  ThreadID:3 >> MoveCross:-2,8
[L]# 11:35:39-310  ThreadID:3 >> MoveCross:4,1
[L]# 11:35:39-310  ThreadID:3 >> MoveCross:5,-6
[L]# 11:35:39-311  ThreadID:3 >> MoveCross:5,-5
[L]# 11:35:39-312  ThreadID:3 >> MoveCross:6,2
[L]# 11:35:39-336  ThreadID:3 >> MoveCross:-6,-4
[L]# 11:35:39-342  ThreadID:3 >> MoveCross:-6,3
[L]# 11:35:39-344  ThreadID:3 >> MoveCross:2,1
[L]# 11:35:39-345  ThreadID:3 >> MoveCross:2,-6
[L]# 11:35:39-345  ThreadID:3 >> MoveCross:-5,1
[L]# 11:35:39-367  ThreadID:3 >> MoveCross:-2,2
[L]# 11:35:39-369  ThreadID:3 >> MoveCross:-6,1
[L]# 11:35:39-377  ThreadID:3 >> MoveCross:5,-1
[L]# 11:35:39-377  ThreadID:3 >> MoveCross:-2,-5
[L]# 11:35:39-378  ThreadID:3 >> MoveCross:-2,-2
[L]# 11:35:39-381  ThreadID:3 >> MoveCross:1,2
[L]# 11:35:39-398  ThreadID:3 >> MoveCross:6,6
[L]# 11:35:39-402  ThreadID:3 >> MoveCross:4,3
[L]# 11:35:39-403  ThreadID:3 >> MoveCross:-7,-4
[L]# 11:35:39-407  ThreadID:3 >> MoveCross:-8,-10
[L]# 11:35:39-408  ThreadID:3 >> MoveCross:-6,-1
[L]# 11:35:39-409  ThreadID:3 >> MoveCross:-5,2
[L]# 11:35:39-409  ThreadID:3 >> MoveCross:-3,1
[L]# 11:35:39-428  ThreadID:3 >> MoveCross:-3,2
[L]# 11:35:39-436  ThreadID:3 >> MoveCross:-9,-5
[L]# 11:35:39-437  ThreadID:3 >> MoveCross:-1,2
[L]# 11:35:39-439  ThreadID:3 >> MoveCross:8,-1
[L]# 11:35:39-439  ThreadID:3 >> MoveCross:7,5
[L]# 11:35:39-440  ThreadID:3 >> MoveCross:-3,5
[L]# 11:35:39-441  ThreadID:3 >> MoveCross:5,-8
[L]# 11:35:39-441  ThreadID:3 >> ValueChange:2
[L]# 11:35:39-459  ThreadID:3 >> MoveCross:-3,-6
[L]# 11:35:39-465  ThreadID:3 >> MoveCross:-3,-1
[L]# 11:35:39-466  ThreadID:3 >> MoveCross:6,5
[L]# 11:35:39-466  ThreadID:3 >> MoveCross:4,2
[L]# 11:35:39-467  ThreadID:3 >> MoveCross:2,1
[L]# 11:35:39-468  ThreadID:3 >> MoveCross:2,3
[L]# 11:35:39-469  ThreadID:3 >> MoveCross:-10,-1
[L]# 11:35:39-470  ThreadID:3 >> MoveCross:-3,-8
[L]# 11:35:39-474  ThreadID:3 >> MoveCross:-9,0
[L]# 11:35:39-476  ThreadID:3 >> MoveCross:-6,-4
[L]# 11:35:39-477  ThreadID:3 >> MoveCross:4,-2
[L]# 11:35:39-489  ThreadID:3 >> MoveCross:4,-6
[L]# 11:35:39-493  ThreadID:3 >> MoveCross:-3,-1
[L]# 11:35:39-494  ThreadID:3 >> MoveCross:-3,-6
[L]# 11:35:39-494  ThreadID:3 >> MoveCross:8,-8
[L]# 11:35:39-495  ThreadID:3 >> MoveCross:2,2
[L]# 11:35:39-496  ThreadID:3 >> MoveCross:-2,8
[L]# 11:35:39-497  ThreadID:3 >> MoveCross:4,-6
[L]# 11:35:39-498  ThreadID:3 >> MoveCross:-5,-4
[L]# 11:35:39-499  ThreadID:3 >> MoveCross:3,-3
[L]# 11:35:39-499  ThreadID:3 >> MoveCross:6,1
[L]# 11:35:39-519  ThreadID:3 >> MoveCross:4,-5
[L]# 11:35:39-521  ThreadID:3 >> MoveCross:-4,3
[L]# 11:35:39-528  ThreadID:3 >> MoveCross:-5,-7
[L]# 11:35:39-529  ThreadID:3 >> MoveCross:3,3
[L]# 11:35:39-529  ThreadID:3 >> MoveCross:-4,-5
[L]# 11:35:39-530  ThreadID:3 >> MoveCross:-9,-1
[L]# 11:35:39-531  ThreadID:3 >> MoveCross:-2,-1
[L]# 11:35:39-531  ThreadID:3 >> MoveCross:3,-6
[L]# 11:35:39-532  ThreadID:3 >> MoveCross:7,9
[L]# 11:35:39-551  ThreadID:3 >> MoveCross:2,-10
[L]# 11:35:39-558  ThreadID:3 >> MoveCross:3,2
[L]# 11:35:39-558  ThreadID:3 >> MoveCross:0,8
[L]# 11:35:39-559  ThreadID:3 >> MoveCross:8,4
[L]# 11:35:39-582  ThreadID:3 >> MoveCross:4,-4
[L]# 11:35:39-591  ThreadID:3 >> MoveCross:-7,-6
[L]# 11:35:39-591  ThreadID:3 >> MoveCross:-1,2
[L]# 11:35:39-592  ThreadID:3 >> MoveCross:6,-9
[L]# 11:35:39-593  ThreadID:3 >> MoveCross:0,1
[L]# 11:35:39-593  ThreadID:3 >> MoveCross:-6,-8
[L]# 11:35:39-595  ThreadID:3 >> MoveCross:-2,-8
[L]# 11:35:39-596  ThreadID:3 >> MoveCross:5,-6
[L]# 11:35:39-613  ThreadID:3 >> MoveCross:-6,7
[L]# 11:35:39-622  ThreadID:3 >> MoveCross:-6,0
[L]# 11:35:39-623  ThreadID:3 >> MoveCross:3,-3
[L]# 11:35:39-624  ThreadID:3 >> MoveCross:-5,-8
[L]# 11:35:39-624  ThreadID:3 >> MoveCross:7,4
[L]# 11:35:39-625  ThreadID:3 >> MoveCross:6,-5
[L]# 11:35:39-625  ThreadID:3 >> MoveCross:-2,-3
[L]# 11:35:39-626  ThreadID:3 >> MoveCross:-10,-10
[L]# 11:35:39-627  ThreadID:3 >> MoveCross:-4,5
[L]# 11:35:39-645  ThreadID:3 >> MoveCross:-3,3
[L]# 11:35:39-654  ThreadID:3 >> MoveCross:6,6
[L]# 11:35:39-655  ThreadID:3 >> MoveCross:-4,-3
[L]# 11:35:39-656  ThreadID:3 >> MoveCross:-3,-7
[L]# 11:35:39-656  ThreadID:3 >> MoveCross:1,0
[L]# 11:35:39-657  ThreadID:3 >> MoveCross:2,0
[L]# 11:35:39-658  ThreadID:3 >> MoveCross:-4,0
[L]# 11:35:39-658  ThreadID:3 >> MoveCross:2,-6
[L]# 11:35:39-659  ThreadID:3 >> MoveCross:-1,-3
[L]# 11:35:39-660  ThreadID:3 >> MoveCross:3,9
[L]# 11:35:39-660  ThreadID:3 >> MoveCross:-10,6
[L]# 11:35:39-677  ThreadID:3 >> MoveCross:6,-2
[L]# 11:35:39-682  ThreadID:3 >> MoveCross:-8,-2
[L]# 11:35:39-683  ThreadID:3 >> MoveCross:2,-9
[L]# 11:35:39-684  ThreadID:3 >> MoveCross:-9,2
[L]# 11:35:39-685  ThreadID:3 >> MoveCross:4,-5
[L]# 11:35:39-686  ThreadID:3 >> MoveCross:-10,-7
[L]# 11:35:39-687  ThreadID:3 >> MoveCross:-1,-3
[L]# 11:35:39-688  ThreadID:3 >> MoveCross:5,-9
[L]# 11:35:39-688  ThreadID:3 >> MoveCross:-1,-6
[L]# 11:35:39-708  ThreadID:3 >> MoveCross:-2,8
[L]# 11:35:39-710  ThreadID:3 >> MoveCross:0,0
[L]# 11:35:39-715  ThreadID:3 >> MoveCross:-7,9
[L]# 11:35:39-715  ThreadID:3 >> MoveCross:-4,2
[L]# 11:35:39-716  ThreadID:3 >> MoveCross:-8,0
[L]# 11:35:39-717  ThreadID:3 >> MoveCross:-7,-1
[L]# 11:35:39-717  ThreadID:3 >> MoveCross:-5,4
[L]# 11:35:39-718  ThreadID:3 >> MoveCross:-2,-4
[L]# 11:35:39-719  ThreadID:3 >> MoveCross:-3,2
[L]# 11:35:39-739  ThreadID:3 >> MoveCross:3,-2
[L]# 11:35:39-742  ThreadID:3 >> MoveCross:-4,2
[L]# 11:35:39-743  ThreadID:3 >> MoveCross:-3,-5
[L]# 11:35:39-743  ThreadID:3 >> MoveCross:3,3
[L]# 11:35:39-744  ThreadID:3 >> MoveCross:-9,2
[L]# 11:35:39-745  ThreadID:3 >> MoveCross:2,-5
[L]# 11:35:39-745  ThreadID:3 >> MoveCross:4,-6
[L]# 11:35:39-770  ThreadID:3 >> MoveCross:-5,1
[L]# 11:35:39-777  ThreadID:3 >> MoveCross:3,2
[L]# 11:35:39-778  ThreadID:3 >> MoveCross:7,0
[L]# 11:35:39-779  ThreadID:3 >> MoveCross:4,-5
[L]# 11:35:39-779  ThreadID:3 >> MoveCross:6,5
[L]# 11:35:39-780  ThreadID:3 >> MoveCross:0,-3
[L]# 11:35:39-780  ThreadID:3 >> MoveCross:-6,-5
[L]# 11:35:39-781  ThreadID:3 >> MoveCross:1,-4
[L]# 11:35:39-782  ThreadID:3 >> MoveCross:4,-3
[L]# 11:35:39-782  ThreadID:3 >> MoveCross:-7,-7
[L]# 11:35:39-783  ThreadID:3 >> MoveCross:-4,6
[L]# 11:35:39-784  ThreadID:3 >> MoveCross:0,-3
[L]# 11:35:39-784  ThreadID:3 >> MoveCross:4,-5
[L]# 11:35:39-786  ThreadID:3 >> MoveCross:2,7
[L]# 11:35:39-803  ThreadID:3 >> MoveCross:-1,3
[L]# 11:35:39-805  ThreadID:3 >> MoveCross:-1,8
[L]# 11:35:39-811  ThreadID:3 >> MoveCross:-5,2
[L]# 11:35:39-811  ThreadID:3 >> MoveCross:4,-6
[L]# 11:35:39-812  ThreadID:3 >> MoveCross:5,-5
[L]# 11:35:39-813  ThreadID:3 >> MoveCross:0,-6
[L]# 11:35:39-814  ThreadID:3 >> MoveCross:4,-6
[L]# 11:35:39-814  ThreadID:3 >> MoveCross:-4,5
[L]# 11:35:39-815  ThreadID:3 >> MoveCross:3,7
[L]# 11:35:39-835  ThreadID:3 >> MoveCross:0,4
[L]# 11:35:39-841  ThreadID:3 >> MoveCross:-6,2
[L]# 11:35:39-842  ThreadID:3 >> MoveCross:-3,5
[L]# 11:35:39-867  ThreadID:3 >> MoveCross:-8,3
[L]# 11:35:39-875  ThreadID:3 >> MoveCross:-8,2
[L]# 11:35:39-876  ThreadID:3 >> MoveCross:-6,4
[L]# 11:35:39-877  ThreadID:3 >> MoveCross:1,4
[L]# 11:35:39-878  ThreadID:3 >> MoveCross:3,8
[L]# 11:35:39-879  ThreadID:3 >> MoveCross:8,9
[L]# 11:35:39-896  ThreadID:3 >> MoveCross:4,2
[L]# 11:35:39-904  ThreadID:3 >> MoveCross:-5,7
[L]# 11:35:39-905  ThreadID:3 >> MoveCross:-8,-3
[L]# 11:35:39-906  ThreadID:3 >> MoveCross:-7,3
[L]# 11:35:39-906  ThreadID:3 >> MoveCross:-7,-3
[L]# 11:35:39-907  ThreadID:3 >> MoveCross:-4,-6
[L]# 11:35:39-908  ThreadID:3 >> MoveCross:3,-3
[L]# 11:35:39-926  ThreadID:3 >> MoveCross:-9,-4
[L]# 11:35:39-932  ThreadID:3 >> MoveCross:7,-2
[L]# 11:35:39-933  ThreadID:3 >> MoveCross:-1,3
[L]# 11:35:39-934  ThreadID:3 >> MoveCross:5,-2
[L]# 11:35:39-934  ThreadID:3 >> MoveCross:8,0
[L]# 11:35:39-935  ThreadID:3 >> MoveCross:-3,-4
[L]# 11:35:39-935  ThreadID:3 >> MoveCross:-10,-4
[L]# 11:35:39-937  ThreadID:3 >> MoveCross:2,-5
[L]# 11:35:39-938  ThreadID:3 >> MoveCross:1,1
[L]# 11:35:39-939  ThreadID:3 >> MoveCross:-9,-7
[L]# 11:35:39-939  ThreadID:3 >> MoveCross:7,1
[L]# 11:35:39-957  ThreadID:3 >> MoveCross:-3,1
[L]# 11:35:39-962  ThreadID:3 >> MoveCross:-3,-2
[L]# 11:35:39-963  ThreadID:3 >> MoveCross:3,-3
[L]# 11:35:39-963  ThreadID:3 >> MoveCross:-9,0
[L]# 11:35:39-964  ThreadID:3 >> MoveCross:-4,4
[L]# 11:35:39-965  ThreadID:3 >> MoveCross:4,-1
[L]# 11:35:39-966  ThreadID:3 >> ValueChange:1
[L]# 11:35:39-987  ThreadID:3 >> MoveCross:-2,-6
[L]# 11:35:39-993  ThreadID:3 >> MoveCross:-4,-2
[L]# 11:35:39-994  ThreadID:3 >> MoveCross:-1,8
[L]# 11:35:39-995  ThreadID:3 >> MoveCross:2,4
[L]# 11:35:39-996  ThreadID:3 >> MoveCross:-6,-7
[L]# 11:35:39-997  ThreadID:3 >> MoveCross:-3,-1
[L]# 11:35:39-998  ThreadID:3 >> MoveCross:2,-3
[L]# 11:35:40-019  ThreadID:3 >> MoveCross:-5,-6
[L]# 11:35:40-024  ThreadID:3 >> MoveCross:-8,-1
[L]# 11:35:40-026  ThreadID:3 >> MoveCross:-7,-10
[L]# 11:35:40-050  ThreadID:3 >> MoveCross:-3,2
[L]# 11:35:40-057  ThreadID:3 >> MoveCross:1,-9
[L]# 11:35:40-058  ThreadID:3 >> MoveCross:-4,-7
[L]# 11:35:40-059  ThreadID:3 >> MoveCross:-1,8
[L]# 11:35:40-060  ThreadID:3 >> MoveCross:1,-5
[L]# 11:35:40-060  ThreadID:3 >> MoveCross:4,-9
[L]# 11:35:40-082  ThreadID:3 >> MoveCross:-8,-4
[L]# 11:35:40-083  ThreadID:3 >> MoveCross:-7,0
[L]# 11:35:40-091  ThreadID:3 >> MoveCross:-1,1
[L]# 11:35:40-092  ThreadID:3 >> MoveCross:-3,-2
[L]# 11:35:40-092  ThreadID:3 >> MoveCross:6,-2
[L]# 11:35:40-093  ThreadID:3 >> MoveCross:-6,-7
[L]# 11:35:40-093  ThreadID:3 >> MoveCross:8,-7
[L]# 11:35:40-094  ThreadID:3 >> MoveCross:4,3
[L]# 11:35:40-094  ThreadID:3 >> MoveCross:6,4
[L]# 11:35:40-094  ThreadID:3 >> MoveCross:1,4
[L]# 11:35:40-095  ThreadID:3 >> MoveCross:8,-10
[L]# 11:35:40-096  ThreadID:3 >> MoveCross:-5,-3
[L]# 11:35:40-097  ThreadID:3 >> MoveCross:-2,2
[L]# 11:35:40-112  ThreadID:3 >> MoveCross:4,-3
[L]# 11:35:40-114  ThreadID:3 >> MoveCross:0,3
[L]# 11:35:40-118  ThreadID:3 >> MoveCross:6,-10
[L]# 11:35:40-118  ThreadID:3 >> MoveCross:5,5
[L]# 11:35:40-120  ThreadID:3 >> MoveCross:0,-2
[L]# 11:35:40-121  ThreadID:3 >> MoveCross:2,3
[L]# 11:35:40-122  ThreadID:3 >> MoveCross:3,3
[L]# 11:35:40-122  ThreadID:3 >> MoveCross:7,4
[L]# 11:35:40-123  ThreadID:3 >> MoveCross:-1,-8
[L]# 11:35:40-124  ThreadID:3 >> MoveCross:7,9
[L]# 11:35:40-124  ThreadID:3 >> MoveCross:-10,7
[L]# 11:35:40-142  ThreadID:3 >> MoveCross:-8,-6
[L]# 11:35:40-148  ThreadID:3 >> MoveCross:5,4
[L]# 11:35:40-150  ThreadID:3 >> MoveCross:7,3
[L]# 11:35:40-150  ThreadID:3 >> MoveCross:6,-6
[L]# 11:35:40-151  ThreadID:3 >> MoveCross:-5,3
[L]# 11:35:40-151  ThreadID:3 >> MoveCross:4,8
[L]# 11:35:40-174  ThreadID:3 >> MoveCross:-4,-2
[L]# 11:35:40-180  ThreadID:3 >> MoveCross:-4,-8
[L]# 11:35:40-181  ThreadID:3 >> MoveCross:-7,8
[L]# 11:35:40-182  ThreadID:3 >> MoveCross:-5,0
